Bezirk,Ortsteil,Straße,Str. Anfang,Str. Ende,Ortsbeschreibung,Stadt,lat,lon
Neukölln,Neukölln,Hermannstr.,Selchower Str.,Rollbergstr.,Nr. 45,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Briesestr.,Kienitzer Str.,o. Nr.  / E. Kienitzer Str.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Briesestr.,Kienitzer Str.,"Nr. 56  (vor ""Lidl"")",Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Herrfurthstr.,Briesestr.,Nr. 53,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Kopfstr.,Allerstr.,Nr. 65 E. Allerstr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Kienitzer Str.,Kopfstr.,Nr. 64,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Leykestr.,Okerstr.,Nr. 69,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Allerstr.,Leykestr.,Nr. 66 E. Allerstr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Okerstr.,Leinestr.,Nr. 72 (Aldi) E. Okerstr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Okerstr.,Leinestr.,Nr. 75 E. Leinestr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Leinestr.,Hermannstr.,Nr. 77 / Ecke Leinestr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Warthestr.,Schierker Str.,Nr. 95 E. Warthestr.,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Schierker Str.,Nogatstr.,Nr. 99-105 Friedhof,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Kranoldstr.,Mariendorfer Weg,Nr. 122,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Hermannstr.,Silbersteinstr.,Kranoldstr.,Nr. 117,Berlin,52.485738,13.4242984
Neukölln,Neukölln,Karl-Marx-Platz,Richardplatz,Karl-Marx-Str.,Nr. 15,Berlin,52.473658400000005,13.441131120879128
Neukölln,Neukölln,Karl-Marx-Platz,Karl-Marx-Str.,Richardplatz,Nr. 10,Berlin,52.473658400000005,13.441131120879128
Neukölln,Neukölln,Karl-Marx-Platz,Karl-Marx-Str.,Richardplatz,E. Richardplatz,Berlin,52.473658400000005,13.441131120879128
Neukölln,Neukölln,Karl-Marx-Str.,Lahnstr.,Ringbahnstr.,Nr. 239,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Grenzallee,Juliusstr.,Nr. 275 (Bus-Hst.),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Delbrückstr.,Silbersteinstr.,Nr. 243,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Str.,Saalestr.,Nr. 229 E. Saalestr. (Ampel),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Str.,Saalestr.,Eingang U+S-Bahn (Bus),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hobrechtstr.,Hermannplatz,Nr. 11,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hobrechtstr.,Hermannplatz,Nr.  1,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hobrechtstr.,Hermannplatz,Nr. 13 E. Hobrechtstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hobrechtstr.,Hermannplatz,Nr. 13 E. Hobrechtstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Reuterstr.,Mainzer Str.,Nr. 27 E. Reuterstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Weichselstr.,Reuterstr.,Nr. 43,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Mainzer Str.,Reuterstr.,Nr. 30,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Reuterstr.,Weichselstr.,Ecke Reuterstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Weichselstr.,Fuldastr.,Nr. 66 Einkaufszentrum,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Fuldastr.,Flughafenstr.,E. Flughafenstr. (Einkaufszentrum),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Fuldastr.,Weichselstr.,Nr. 71 E. Fuldastr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Fuldastr.,Weichselstr.,Nr. 61 - 63,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Fuldastr.,Weichselstr.,Nr. 55 E. Weichselstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Flughafenstr.,Fuldastr.,Nr. 75  E. Fuldastr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Anzengruberstr.,Neckarstr.,Nr. 95 (C&A),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Erkstr.,Neckarstr.,Nr. 86 E. Neckarstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Neckarstr.,Anzengruberstr.,Nr. 92,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Herrnhuter Weg,Saltykowstr.,Nr. 147,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Kienitzer Str.,Briesestr.,Nr. 129 (E. Kienitzer Str.),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Kienitzer Str.,Briesestr.,Nr. 117,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Kienitzer Str.,Saltykowstr.,Nr. 130 E. Kienitzerstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Kienitzer Str.,Saltykowstr.,Nr. 138,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Werbellinstr.,Briesestr.,Nr. 114 E. Briesestr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Saltykowstr.,Herrnhuter Weg,o.Nr. E. Saltykowstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Saltykowstr.,Herrnhuter Weg,Nr. 158,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Herrnhuter Weg,Uthmannstr.,Nr. 160,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Uthmannstr.,Thomasstr.,Nr. 178,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Uthmannstr.,Herrnhuter Weg,Nr. 161,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Uthmannstr.,Herrnhuter Weg,geg. Nr. 160,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Uthmannstr.,Herrnhuter Weg,Nr. 163,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Platz,Uthmannstr.,Nr. 181,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Platz,Uthmannstr.,Nr. 165 E. Uthmannstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Platz,Uthmannstr.,Nr. 175,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Jonasstr.,Karl-Marx-Platz,Nr. 197,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Platz,Jonasstr.,Nr. 190,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Platz,Jonasstr.,Nr. 198 E. Jonasstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Thomasstr.,Karl-Marx-Platz,Nr. 186 E. Thomasstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Jonasstr.,Kirchhofstr.,Nr. 202,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Schierker Str.,Kirchhofstr.,Friedhof,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Braunschweiger Str.,Emser Str.,Nr. 218,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Braunschweiger Str.,Emser Str.,E. Emser Str.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Braunschweiger Str.,Emser Str.,E. Emser Str.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Emser Str.,Karl-Marx-Str.,Nr. 228 (Bus),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Silbersteinstr.,Delbrückstr.,Nr. 242 E. Silbersteinstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Delbrückstr.,Glasower Str.,Nr. 262,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Juliusstr.,Grenzallee,Nr. 278  Bus-Hst.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Rollbergstr.,Werbellinstr.,Nr. 100 E. Rollbergstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Str.,Ringbahnstr.,Nr. 234  (Bus-hst.),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Str.,Ringbahnstr.,E. Ringbahnstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Karl-Marx-Str.,Ringbahnstr.,Nr. 232 (Taxistand),Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hobrechtstr.,Mainzer Str.,Nr. 20  / E.Mainzer Str.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hermannstr.,Hobrechtstr.,Nr. 2 E. Hermannstr.,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Karl-Marx-Str.,Hermannstr.,Hobrechtstr.,Albert-Schweitzer-Platz,Berlin,52.48211,13.4336665
Neukölln,Neukölln,Pannierstr.,Sonnenallee,Weserstr.,E. Sonnenallee,Berlin,52.4910775,13.4350693
Neukölln,Neukölln,Pannierstr.,Weserstr.,Sonnenallee,Nr. 55 E. Weserstr.,Berlin,52.4910775,13.4350693
Neukölln,Neukölln,Pannierstr.,Weserstr.,Sonnenallee,Nr. 60,Berlin,52.4910775,13.4350693
Neukölln,Neukölln,Sonnenallee,Weichselstr.,Jansastr.,Nr. 57,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Jansastr.,Tellstr.,Nr. 51 E. Jansastr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Tellstr.,Pannierstr.,Nr. 39 E. Tellstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Tellstr.,Pannierstr.,Nr. 37 BVG,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Reuterstr.,Friedelstr.,Nr. 23,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Friedelstr.,Hobrechtstr.,Nr. 15  E. Friedelstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Friedelstr.,Hobrechtstr.,Nr. 13  E. Hobrechtstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Hobrechtstr.,Kottbusser Damm,Nr. 7 BVG,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Hobrechtstr.,Kottbusser Damm,Nr. 3 E. Kottbusser Damm,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Reuterstr.,Pannierstr.,Nr. 28  E. Reuterstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Pannierstr.,Tellstr.,Nr. 34,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Fuldastr.,Weichselstr.,Nr. 73 E. Fuldastr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Elbestr.,Schönstedtstr.,Nr. 87 E. Elbestr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Schönstedtstr.,Fuldastr.,E. Fuldastr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Schönstedtstr.,Fuldastr.,Nr. 79 Schule,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Weichselstr.,Fuldastr.,Nr. 60  E. Weichselstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Fuldastr.,Schönstedtstr.,Nr. 76 E. Fuldastr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Elbestr.,Erkstr.,Nr. 104,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Schönstedtstr.,Elbestr.,Nr. 86 E. Schönstedtstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Wildenbruchstr.,Elbestr.,Nr. 105 E. Wildenbruchstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Wildenbruchstr.,Elbestr.,Nr. 91 E. Elbestr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Hermannplatz,Hobrechtstr.,Nr. 14 E. Hobrechtstr.,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Hermannplatz,Hobrechtstr.,Nr. 6 E. Hermannplatz,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Friedelstr.,Reuterstr.,Nr. 20,Berlin,52.4674272,13.4688809
Neukölln,Neukölln,Sonnenallee,Hobrechtstr.,Friedelstr.,E. Hobrechtstr.,Berlin,52.4674272,13.4688809
Friedrichshain-Kreuzberg,Kreuzberg,Columbiadamm,Golßener Str.,Friesenstr.,o. Nr.  / E. Goßler Str. (Bus-hat.),Berlin,52.484252,13.3944823
Neukölln,Neukölln,Allerstr.,Weisestr.,Schillerpromenade,Nr. 10 E. Weisestr.,Berlin,52.4747084,13.4228275
Neukölln,Neukölln,Columbiadamm,Golßener Str.,Lilienthalstr.,geg. Golßener Str. BVG,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Columbiadamm,Lilienthalstr.,geg. Nr. 122 (Bus-hst.) (geg. Friedhof),Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Columbiadamm,Columbiadamm,E. Str. 645,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Columbiadamm,Columbiadamm,Am Skaterpark,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Columbiadamm,Columbiadamm,Nr. 160 Sommerbad,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Lilienthalstr.,Columbiadamm,Nr. 122 (Moschee),Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Lilienthalstr.,Columbiadamm,geg. Lilienthalstr.,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Fontanestr.,Columbiadamm,E. Fontanestr.,Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Columbiadamm,Columbiadamm,Columbiadamm,o. Nr.  (Bus-hst.) (geg.Sommerbad),Berlin,52.4822817,13.4079466
Neukölln,Neukölln,Emser Str.,Hermannstr.,Boberstr.,Nr. 38 (am Verkehrsschild),Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Hermannstr.,Boberstr.,Nr. 48,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Boberstr.,Neißestr.,Nr. 49,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Oderstr.,Neißestr.,Nr. 73,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Oderstr.,Neißestr.,Nr. 80,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Boberstr.,Hermannstr.,Nr. 96,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Emser Str.,Boberstr.,Hermannstr.,Nr. 102,Berlin,52.4683747,13.4299995
Neukölln,Neukölln,Erlanger Str.,Flughafenstr.,Reuterstr.,Nr. 6,Berlin,52.4819528,13.4306026
Neukölln,Neukölln,Flughafenstr.,Erlanger Str.,Reuterstr.,Nr. 26 E. Reuterstr.,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Karl-Marx-Str.,Erlanger Str.,geg. Nr. 5,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Karl-Marx-Str.,Erlanger Str.,geg. Nr. 13,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Isarstr.,Karl-Marx-Str.,Nr. 13 E. Isarstr.,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Reuterstr.,Isarstr.,E. Reuterstr.,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Hermannstr.,Weisestr.,Nr. 62,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Weisestr.,Fontanestr.,Nr. 80,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Mainzer Str.,Hermannstr.,Nr. 40 E. Mainzer Str.,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Hermannstr.,Mainzer Str.,E. Mainzer Str.,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Fontanestr.,Weisestr.,Nr. 79-81,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Fontanestr.,Weisestr.,Nr. 75-77,Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Flughafenstr.,Fontanestr.,Weisestr.,E. Weisestr. geg. Nr. 72 (Bus),Berlin,52.4802121,13.4212939
Neukölln,Neukölln,Fontanestr.,Flughafenstr.,Karlsgartenstr.,Nr.: 29,Berlin,52.4805671,13.4210706
Neukölln,Neukölln,Fontanestr.,Selchower Str.,Mahlower Str.,Nr. 18  E. Selchower Str.,Berlin,52.4805671,13.4210706
Neukölln,Neukölln,Fontanestr.,Columbiadamm,Mahlower Str.,Nr. 13,Berlin,52.4805671,13.4210706
Neukölln,Neukölln,Fontanestr.,Mahlower Str.,Selchower Str.,Nr. 14 E.Mahlower Str.,Berlin,52.4805671,13.4210706
Neukölln,Neukölln,Fontanestr.,Karlsgartenstr.,Columbiadamm,geg. Nr. 25,Berlin,52.4805671,13.4210706
Neukölln,Neukölln,Herrfurthplatz,Schillerpromenade,Herrfurthstr.,E.Herrfurthstr. (Nr. 4-6),Berlin,52.47709055,13.422075869230769
Neukölln,Neukölln,Herrfurthplatz,Herrfurthstr.,Schillerpromenade,E. Herrfurthstr. (Nr. 1-3),Berlin,52.47709055,13.422075869230769
Neukölln,Neukölln,Herrfurthplatz,Schillerpromenade,Herrfurthstr.,E. Herrfurthstr. (Nr. 11-12),Berlin,52.47709055,13.422075869230769
Neukölln,Neukölln,Herrfurthplatz,Herrfurthstr.,Schillerpromenade,E. Herrfurthstr. (Nr. 7-9),Berlin,52.47709055,13.422075869230769
Neukölln,Neukölln,Herrfurthstr.,Hermannstr.,Weisestr.,Nr. 1,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Herrfurthstr.,Hermannstr.,Weisestr.,Nr. 6a E. Weisestr.,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Herrfurthstr.,Weisestr.,Hermannstr.,Nr. 34,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Herrfurthstr.,Lichtenrader Str.,Herrfurthplatz,Nr. 25 E. Herrfurthplatz,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Herrfurthstr.,Lichtenrader Str.,Herrfurthplatz,o. Nr. / Lichtenrader Str.,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Herrfurthstr.,Oderstr.,Lichtenrader Str.,E. Oderstr.,Berlin,52.47753,13.4259328
Neukölln,Neukölln,Karlsgartenstr.,Hermannstr.,"4,90110001080011E+017",Nr. 4 E. Wissmannstr.,Berlin,52.4821779,13.424628
Neukölln,Neukölln,Karlsgartenstr.,"4,90110001080011E+017",Fontanestr.,Nr. 6-7 (Schule),Berlin,52.4821779,13.424628
Neukölln,Neukölln,Karlsgartenstr.,"4,90110001080011E+017",Hermannstr.,Nr. 20,Berlin,52.4821779,13.424628
Neukölln,Neukölln,Kienitzer Str.,Oderstr.,Lichtenrader Str.,Nr. 135 am Straßenschild,Berlin,52.475935,13.4252901
Neukölln,Neukölln,Leinestr.,Leinestr.,Schillerpromenade,geg. Nr. 17 (Schule),Berlin,52.47336,13.4274975
Neukölln,Neukölln,Leinestr.,Schillerpromenade,Leinestr.,geg. Nr. 15 (Schule),Berlin,52.47336,13.4274975
Neukölln,Neukölln,Leinestr.,Leinestr.,Weisestr.,Nr. 46,Berlin,52.47336,13.4274975
Neukölln,Neukölln,Lichtenrader Str.,Selchower Str.,Mahlower Str.,o. Nr.,Berlin,52.4739958,13.4211258
Neukölln,Neukölln,Lichtenrader Str.,Kienitzer Str.,Herrfurthstr.,Nr. 49,Berlin,52.4739958,13.4211258
Neukölln,Neukölln,Lichtenrader Str.,Kienitzer Str.,Allerstr.,Nr. 19 E. Kienitzer Str.,Berlin,52.4739958,13.4211258
Neukölln,Neukölln,Lichtenrader Str.,Kienitzer Str.,Allerstr.,Nr. 22 E. Allerstr.,Berlin,52.4739958,13.4211258
Neukölln,Neukölln,Lichtenrader Str.,Allerstr.,Kienitzer Str.,Nr. 39 E. Allerstr.,Berlin,52.4739958,13.4211258
Neukölln,Neukölln,Mahlower Str.,Fontanestr.,Weisestr.,Nr. 23,Berlin,52.4798657,13.4233067
Neukölln,Neukölln,Mahlower Str.,Fontanestr.,Lichtenrader Str.,E. Fontanestr.,Berlin,52.4798657,13.4233067
Neukölln,Neukölln,Mainzer Str.,Biebricher Str.,Karl-Marx-Str.,geg. Nr. 10,Berlin,52.4832066,13.4274091
Neukölln,Neukölln,Mainzer Str.,Karl-Marx-Str.,Biebricher Str.,Nr. 6-7,Berlin,52.4832066,13.4274091
Neukölln,Neukölln,Mainzer Str.,Karl-Marx-Str.,Biebricher Str.,Nr. 15,Berlin,52.4832066,13.4274091
Neukölln,Neukölln,Oderstr.,Allerstr.,Kienitzer Str.,E. Kienitzer Str.,Berlin,52.4670111,13.4210952
Neukölln,Neukölln,Oderstr.,Leinestr.,Okerstr.,Nr. 34 E. Okerstr.,Berlin,52.4670111,13.4210952
Neukölln,Neukölln,Oderstr.,Warthestr.,Oderstr.,Nr. 22,Berlin,52.4670111,13.4210952
Neukölln,Neukölln,Oderstr.,Herrfurthstr.,Kienitzer Str.,geg. Nr. 52 am Verkehrschild,Berlin,52.4670111,13.4210952
Neukölln,Neukölln,Oderstr.,Leinestr.,Nicht zugeordnet,geg. Nr. 29 am Sackgassenschild,Berlin,52.4670111,13.4210952
Neukölln,Neukölln,Okerstr.,Schillerpromenade,Lichtenrader Str.,E. Lichtenrader Str.,Berlin,52.47342,13.4196616
Neukölln,Neukölln,Okerstr.,Weisestr.,Hermannstr.,Nr. 46,Berlin,52.47342,13.4196616
Neukölln,Neukölln,Okerstr.,Schillerpromenade,Schillerpromenade,Nr. 34 E. Weisestr.,Berlin,52.47342,13.4196616
Neukölln,Neukölln,Okerstr.,Oderstr.,Lichtenrader Str.,Nr. 28 E. Weisestr.,Berlin,52.47342,13.4196616
Neukölln,Neukölln,Reuterstr.,Karl-Marx-Str.,Erlanger Str.,Nr. 78 E. Karl-Marx-Str.,Berlin,52.4829018,13.4289488
Neukölln,Neukölln,Reuterstr.,Karl-Marx-Str.,Erlanger Str.,Nr. 81,Berlin,52.4829018,13.4289488
Neukölln,Neukölln,Reuterstr.,Erlanger Str.,Karl-Marx-Str.,Nr. 9-10 E. Erlanger Str.,Berlin,52.4829018,13.4289488
Neukölln,Neukölln,Reuterstr.,Erlanger Str.,Karl-Marx-Str.,Am Zebrastreifen,Berlin,52.4829018,13.4289488
Neukölln,Neukölln,Sasarsteig,Reuterstr.,Mainzer Str.,E. Mainzerstr. Laterne Nr. 9,Berlin,52.4823337,13.4276687
Neukölln,Neukölln,Sasarsteig,Reuterstr.,Mainzer Str.,E. Reuterstr./Erlanger Str. Laterne Nr. 9,Berlin,52.4823337,13.4276687
Neukölln,Neukölln,Schillerpromenade,Selchower Str.,Herrfurthplatz,Nr. 1 E. Selchower Str.,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Herrfurthplatz,Selchower Str.,Nr. 42,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Herrfurthplatz,Selchower Str.,E. Selchower (Insel mitte),Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Kienitzer Str.,Herrfurthplatz,Nr. 36a E. Herrfurth Platz,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Herrfurthplatz,Kienitzer Str.,Nr.11 E. Kienitzer Str.,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Allerstr.,Kienitzer Str.,Nr. 29 E. Allerstr.,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Okerstr.,Allerstr.,Nr. 26 E. Allerstr.,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Schillerpromenade,Leinestr.,Okerstr.,Nr. 25 E. Okerstr.,Berlin,52.4736914,13.4231375
Neukölln,Neukölln,Selchower Str.,Weisestr.,Schillerpromenade,Nr. 7 E. Weisestr.,Berlin,52.4787109,13.4213425
Neukölln,Neukölln,Siegfriedstr.,Neißestr.,Oderstr.,Nr. 52,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Neißestr.,Oderstr.,Nr. 58,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Boberstr.,Neißestr.,Nr. 36 E. Boberstr.,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Boberstr.,Neißestr.,Nr. 45 E. Neißestr.,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Boberstr.,Neißestr.,Nr. 40-41,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Hermannstr.,Boberstr.,Nr. 25,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Hermannstr.,Boberstr.,Nr. 31-32,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Boberstr.,Hermannbrücke,geg. Nr. 25,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Siegfriedstr.,Boberstr.,Hermannbrücke,S-Bhf. Hermannstr.,Berlin,52.4687923,13.4378743
Neukölln,Neukölln,Silbersteinstr.,Hermannstr.,Bambachstr.,Nr. 66 E. Hermannstr.,Berlin,52.4654397,13.4235203
Neukölln,Neukölln,Silbersteinstr.,Bambachstr.,Eschersheimer Str.,Nr. 144,Berlin,52.4654397,13.4235203
Neukölln,Neukölln,Silbersteinstr.,Bambachstr.,Eschersheimer Str.,Nr. 112,Berlin,52.4654397,13.4235203
